Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","2.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.69","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","6.94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","95","Honduras","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.4","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","14.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","97","Hongrie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.03","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","1.34","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","1.55","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","25","Îles Salomon","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.25","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.09","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","0.99","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","100","Inde","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.18","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","2.59","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","101","Indonésie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.33","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","3.22","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.84","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","9.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","102","Iran (République islamique d')","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.9","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.21","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.06","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","5.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","103","Iraq","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","8.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","1.17","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","7.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","11.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","104","Irlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","0.67","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","5.96","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","7.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","5.47","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","12.35","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","1.43","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","99","Islande","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.86","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","11.97","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.68","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.41","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","27.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","105","Israël","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.66","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","6.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","10.51","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","7.82","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","106","Italie","674","Disponibilité de protéines en quantité (g/personne/jour)","2736","Abats Comestible","2017","2017","g/personne/jour","1.08","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2731","Viande de Bovins","2017","2017","g/personne/jour","1.52","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2732","Viande d'Ovins/Caprins","2017","2017","g/personne/jour","0.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2733","Viande de porcins","2017","2017","g/personne/jour","0.74","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2734","Viande de Volailles","2017","2017","g/personne/jour","15.71","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2010-)","109","Jamaïque","674","Disponibilité de protéines en quantité (g/personne/jour)","2735","Viande, Autre","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
